Screenshot_2023-10-24_171051.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.662403 | [-0.626456, 0.704115, -0.282965, 0.178059] | [-0.960509, -0.895902, 2.076335] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171056.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.673564 | [-0.615702, 0.708495, -0.287563, 0.190405] | [-0.989842, -1.076926, 2.115349] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171103.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.985454 | [-0.613635, 0.693926, -0.344178, 0.153169] | [-1.160893, -0.656084, 2.250589] | 2 | 0 | 0.7333333333333334
Screenshot_2023-10-24_171109.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.929563 | [-0.609598, 0.706347, -0.318994, 0.166456] | [-1.147135, -0.878568, 2.273111] | 2 | 0 | 0.26666666666666666
Screenshot_2023-10-24_171115.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.913924 | [-0.616284, 0.702867, -0.290708, 0.204111] | [-1.170984, -1.072553, 2.278149] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171128.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.776041 | [0.704014, -0.696198, 0.038545, 0.134858] | [0.341720, -0.620835, 2.486952] | 2 | 0 | 0.6
Screenshot_2023-10-24_171134.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 1.793800 | [0.685094, -0.714618, 0.014749, 0.140533] | [0.340671, -0.608781, 2.500319] | 2 | 0 | 0.4666666666666666
Screenshot_2023-10-24_171138.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.026075 | [0.685980, -0.711627, 0.045134, 0.144851] | [0.233918, -0.682774, 2.789804] | 2 | 0 | 0.6
Screenshot_2023-10-24_171146.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.235471 | [0.692960, -0.701964, 0.065954, 0.150676] | [0.356246, -0.338898, 2.863311] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171149.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.208780 | [0.681954, -0.719073, 0.052752, 0.122839] | [0.326440, -0.478390, 2.900726] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171153.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.131822 | [0.693448, -0.707311, 0.042151, 0.130635] | [0.304897, -0.742264, 2.913194] | 2 | 0 | 0.7333333333333334
Screenshot_2023-10-24_171202.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.520741 | [0.686548, -0.707683, 0.076155, 0.148449] | [0.357804, -0.317672, 3.169600] | 2 | 0 | 0.6
Screenshot_2023-10-24_171208.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.456427 | [0.691798, -0.711304, 0.061604, 0.108015] | [0.310701, -0.530312, 3.187727] | 2 | 0 | 0.6
Screenshot_2023-10-24_171212.jpg | [0.000000, 0.007837, 0.000000, 0.999969] | [0.102894, -1.322086, 0.871708] | 2.378800 | [0.694337, -0.709522, 0.044887, 0.111621] | [0.290897, -0.745657, 3.171942] | 2 | 0 | 0.6
Screenshot_2023-10-24_171507.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.656855 | [0.149233, 0.103819, -0.691454, 0.699173] | [0.062333, -0.467984, -0.668937] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171510.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.507747 | [0.114297, 0.092496, -0.686543, 0.712068] | [0.058025, -0.696403, -0.596780] | 2 | 0 | 0.20000000000000004
Screenshot_2023-10-24_171515.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.458341 | [0.079193, 0.036374, -0.675642, 0.732061] | [0.044158, -0.901716, -0.597215] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171520.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.788185 | [0.192024, 0.106040, -0.680479, 0.699165] | [0.066826, -0.463647, -0.810383] | 2 | 0 | 0.4000000000000001
Screenshot_2023-10-24_171524.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.769016 | [0.096811, 0.066245, -0.681321, 0.722524] | [0.080237, -0.689396, -0.865993] | 2 | 0 | 0.4000000000000001
Screenshot_2023-10-24_171527.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.741185 | [0.084828, 0.040994, -0.675571, 0.731251] | [0.083812, -0.897227, -0.880321] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171532.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 2.047230 | [0.132816, 0.119882, -0.693075, 0.698309] | [0.091095, -0.452913, -1.082980] | 2 | 0 | 0.6
Screenshot_2023-10-24_171535.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.947655 | [0.134642, 0.070108, -0.688609, 0.709066] | [0.117048, -0.730603, -1.057058] | 2 | 0 | 0.4666666666666666
Screenshot_2023-10-24_171539.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.940510 | [0.102292, 0.052108, -0.668233, 0.735042] | [0.088974, -0.939671, -1.087143] | 2 | 0 | 0.4000000000000001
Screenshot_2023-10-24_171550.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.578256 | [-0.185939, 0.360122, -0.683518, 0.607077] | [-1.090934, -0.476237, -0.190599] | 2 | 0 | 0.8666666666666667
Screenshot_2023-10-24_171553.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.470623 | [-0.236918, 0.347514, -0.656987, 0.625677] | [-1.091647, -0.725047, -0.162529] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171556.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.432612 | [-0.242186, 0.331776, -0.649804, 0.639551] | [-1.107543, -0.929969, -0.157248] | 2 | 0 | 0.4666666666666666
Screenshot_2023-10-24_171615.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.555276 | [0.396958, -0.213031, -0.582215, 0.676808] | [1.032370, -0.482256, -0.004302] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171619.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.478019 | [0.400079, -0.227908, -0.570597, 0.680010] | [1.031436, -0.705320, -0.013493] | 2 | 0 | 0.7999999999999999
Screenshot_2023-10-24_171623.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.439697 | [0.382834, -0.271551, -0.562014, 0.681057] | [1.052469, -0.928539, -0.006727] | 2 | 0 | 0.3333333333333333
Screenshot_2023-10-24_171631.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.784541 | [0.383369, -0.224148, -0.602098, 0.663524] | [1.263982, -0.462114, -0.096090] | 2 | 0 | 0.6666666666666666
Screenshot_2023-10-24_171635.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.723235 | [0.408180, -0.291903, -0.573287, 0.647707] | [1.272360, -0.687313, -0.107199] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171639.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.686973 | [0.374416, -0.253947, -0.592494, 0.666540] | [1.275374, -0.900681, -0.117561] | 2 | 0 | 0.6
Screenshot_2023-10-24_171653.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.673968 | [-0.576109, 0.680601, -0.381499, 0.243596] | [-1.268668, -0.421540, 1.780510] | 2 | 0 | 0.6
Screenshot_2023-10-24_171656.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.574493 | [-0.585025, 0.683645, -0.344793, 0.267381] | [-1.274568, -0.658904, 1.754833] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-24_171700.jpg | [0.005586, -0.042428, -0.130407, 0.990537] | [-0.095875, -1.149040, 0.833163] | 1.602537 | [-0.572923, 0.675498, -0.368277, 0.282549] | [-1.321205, -0.786260, 1.800158] | 2 | 0 | 0.26666666666666666
Screenshot_2023-10-26_144508.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.547930 | [0.244358, 0.380988, -0.089958, 0.887156] | [-1.023831, -0.302093, -0.082201] | 1 | 0 | 0.6
Screenshot_2023-10-26_144511.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.744714 | [0.268735, 0.379444, -0.098699, 0.879808] | [-1.172681, -0.306508, -0.247718] | 1 | 0 | 0.6
Screenshot_2023-10-26_144514.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.932013 | [0.251839, 0.380121, -0.078981, 0.886480] | [-1.346588, -0.309338, -0.357559] | 1 | 0 | 0.6666666666666666
Screenshot_2023-10-26_144517.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.503396 | [0.236703, 0.396777, -0.061008, 0.884770] | [-1.048123, -0.489890, -0.106621] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144520.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.725073 | [0.228819, 0.386662, -0.068225, 0.890775] | [-1.236502, -0.504797, -0.253739] | 1 | 0 | 0.4666666666666666
Screenshot_2023-10-26_144523.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.884097 | [0.249258, 0.378948, -0.084709, 0.887183] | [-1.357620, -0.514613, -0.371746] | 1 | 0 | 0.6
Screenshot_2023-10-26_144528.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.518566 | [0.102731, 0.409065, -0.020056, 0.906482] | [-1.111306, -0.712651, -0.153973] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144531.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.717522 | [0.160349, 0.383066, -0.042866, 0.908687] | [-1.266878, -0.722428, -0.286269] | 1 | 0 | 0.8666666666666667
Screenshot_2023-10-26_144534.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.912243 | [0.164156, 0.386031, -0.047699, 0.906509] | [-1.411505, -0.727030, -0.422097] | 1 | 0 | 0.7999999999999999
Screenshot_2023-10-26_144543.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.494107 | [0.184297, 0.723642, -0.169791, 0.643078] | [-1.250054, -0.294425, 0.967449] | 1 | 0 | 0.6666666666666666
Screenshot_2023-10-26_144545.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.708182 | [0.198836, 0.727558, -0.141480, 0.641176] | [-1.480802, -0.285398, 1.016193] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144547.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.857078 | [0.209038, 0.728766, -0.182700, 0.625959] | [-1.650048, -0.290451, 0.999161] | 1 | 0 | 0.5333333333333333
Screenshot_2023-10-26_144553.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.383543 | [0.181670, 0.700393, -0.165929, 0.670010] | [-1.239505, -0.528556, 0.938919] | 1 | 0 | 0.6
Screenshot_2023-10-26_144557.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.662115 | [0.171634, 0.702532, -0.162576, 0.671237] | [-1.528403, -0.525096, 0.961908] | 1 | 0 | 0.6
Screenshot_2023-10-26_144600.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.881695 | [0.188215, 0.689760, -0.186206, 0.673895] | [-1.761628, -0.532115, 0.977540] | 1 | 0 | 0.4666666666666666
Screenshot_2023-10-26_144604.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.390687 | [0.136010, 0.718611, -0.117961, 0.671703] | [-1.297984, -0.704147, 0.953323] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144606.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.653833 | [0.167591, 0.726540, -0.153455, 0.648463] | [-1.564425, -0.701440, 0.984288] | 1 | 0 | 0.6666666666666666
Screenshot_2023-10-26_144609.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.915211 | [0.119485, 0.710012, -0.140035, 0.679703] | [-1.829014, -0.701326, 1.007378] | 1 | 0 | 0.6
Screenshot_2023-10-26_144618.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.444032 | [0.135475, 0.885749, -0.241854, 0.372293] | [-0.798296, -0.286843, 1.700161] | 1 | 0 | 0.6
Screenshot_2023-10-26_144621.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.718084 | [0.123259, 0.896943, -0.216637, 0.365196] | [-1.010832, -0.271521, 1.914321] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144624.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.972732 | [0.124667, 0.883251, -0.215079, 0.397576] | [-1.205047, -0.267549, 2.111294] | 1 | 0 | 0.6
Screenshot_2023-10-26_144628.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.450404 | [0.131662, 0.902179, -0.197939, 0.359941] | [-0.844868, -0.498083, 1.802772] | 1 | 0 | 0.6666666666666666
Screenshot_2023-10-26_144630.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.646017 | [0.125216, 0.896603, -0.206801, 0.371022] | [-1.003208, -0.501141, 1.940858] | 1 | 0 | 0.6
Screenshot_2023-10-26_144632.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.983648 | [0.143020, 0.916940, -0.174606, 0.329057] | [-1.207193, -0.494171, 2.227876] | 1 | 0 | 0.4666666666666666
Screenshot_2023-10-26_144636.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.448398 | [0.089025, 0.902731, -0.140436, 0.396774] | [-0.913781, -0.695173, 1.817402] | 1 | 0 | 0.5333333333333333
Screenshot_2023-10-26_144638.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.652936 | [0.123958, 0.898068, -0.205635, 0.368541] | [-1.047282, -0.693320, 1.978032] | 1 | 0 | 0.8666666666666667
Screenshot_2023-10-26_144641.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.958910 | [0.109256, 0.918436, -0.141270, 0.352960] | [-1.204384, -0.697032, 2.254704] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144701.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.574411 | [0.100697, -0.861735, 0.225828, 0.443029] | [1.210109, -0.302352, 1.570571] | 1 | 0 | 0.5333333333333333
Screenshot_2023-10-26_144705.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.832138 | [0.116389, -0.869225, 0.180498, 0.445334] | [1.404441, -0.295378, 1.781873] | 1 | 0 | 0.4666666666666666
Screenshot_2023-10-26_144708.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 2.017127 | [0.113641, -0.859792, 0.210911, 0.450955] | [1.571523, -0.283509, 1.883384] | 1 | 0 | 0.6666666666666666
Screenshot_2023-10-26_144713.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.551839 | [0.076721, -0.865091, 0.222992, 0.442725] | [1.255017, -0.491743, 1.605162] | 1 | 0 | 0.6
Screenshot_2023-10-26_144716.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.804252 | [0.052963, -0.851019, 0.230488, 0.468868] | [1.477510, -0.491260, 1.749992] | 1 | 0 | 0.5333333333333333
Screenshot_2023-10-26_144723.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 2.001042 | [0.042452, -0.849780, 0.229898, 0.472460] | [1.659103, -0.495625, 1.848664] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144727.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.556304 | [0.049000, -0.865855, 0.175622, 0.465888] | [1.299816, -0.704312, 1.652089] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144732.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.822813 | [0.044677, -0.865082, 0.199762, 0.457966] | [1.516504, -0.699859, 1.813881] | 1 | 0 | 0.7333333333333334
Screenshot_2023-10-26_144735.jpg | [0.000000, -0.999985, 0.000000, 0.005555] | [0.047273, -1.011749, 0.781056] | 1.988058 | [0.047528, -0.859189, 0.218230, 0.460338] | [1.664126, -0.699424, 1.895248] | 1 | 0 | 0.7999999999999999
Screenshot_2023-10-26_144927.jpg | [-0.130524, -0.991430, 0.000722, 0.005482] | [-0.024033, -0.918651, 0.955901] | 1.365789 | [0.183212, 0.340767, -0.051815, 0.920667] | [-0.935429, -0.480969, 0.037658] | 2 | 0 | 0.5333333333333333
Screenshot_2023-10-26_144930.jpg | [-0.130524, -0.991430, 0.000722, 0.005482] | [-0.024033, -0.918651, 0.955901] | 1.652862 | [0.195092, 0.328908, -0.049403, 0.922669] | [-1.112192, -0.477996, -0.207579] | 2 | 0 | 0.7999999999999999
Screenshot_2023-10-26_144932.jpg | [-0.130524, -0.991430, 0.000722, 0.005482] | [-0.024033, -0.918651, 0.955901] | 1.850118 | [0.208019, 0.282898, -0.042435, 0.935359] | [-1.235140, -0.488788, -0.375029] | 2 | 0 | 0.6666666666666666
